Date,Title,URL,Body ,Location,Likes,Comment,Username
5/4/2023,"Kangen Suasana Pesantren, nih ada salam kapan ... - TikTok",https://www.tiktok.com/@nurulcholilonline/video/7229269389625953541,"1.4K Likes, 31 Comments. TikTok video from Pondok Pesantren Nurul Cholil (@nurulcholilonline): ""Kangen Suasana Pesantren, nih ada salam kapan",Bangkalan,1400,31,@nurulcholilonline
5/31/2023,Baru-baru ini seorang wanita yang juga mahasiswi ... - TikTok,https://www.tiktok.com/@indozone.id/video/7239281390611664136,"471 Likes, TikTok video from INDOZONE (@indozone.id): ""Baru-baru ini seorang wanita yang juga mahasiswi semester 3 UIN SMH Banten, Sri",Banten,471,4,@indozone.id
5/21/2023,Pembinaan santri Baru Pondok Pesantren Nurul Cholil ...,https://www.tiktok.com/@nurulcholilonline/video/7235841941525613830,"2.4K Likes, 31 Comments. TikTok video from Pondok Pesantren Nurul Cholil (@nurulcholilonline): ""Pembinaan santri Baru Pondok Pesantren Nurul",Bangkalan,2400,31,@nurulcholilonline
5/18/2023,DOREMI versi santri MTs Pondok Pesantren Tahfidz ... - TikTok,https://www.tiktok.com/@mtspptqassalaambandung/video/7234710390741929222,"75 Likes, TikTok video from MTS PPTQ ASSALAAM BANDUNG (@mtspptqassalaambandung): ""DOREMI versi santri MTs Pondok Pesantren",Bandung,75,2,@mtspptqassalaambandung
5/28/2023,Selamat merayakan kelulusan dan sampai jumpa di wisuda ...,https://www.tiktok.com/@uinsgd.official/video/7238410941006662918,"6.5K Likes, 178 Comments. TikTok video from UIN Sunan Gunung Djati Bandung (@uinsgd.official): ""Selamat merayakan kelulusan dan sampai",Bandung,6500,178,@uinsgd.official
5/4/2023,"Sosok Gus Musa dan Ning Nafisa, Royal Wedding Penerus ...",https://www.tiktok.com/@sripoku.com/video/7229533223443909889,"258.5K Likes, 2.3K Comments. TikTok video from Sripoku (@sripoku.com): ""Sosok Gus Musa dan Ning Nafisa, Royal Wedding Penerus Pesantren",Magetan,258500,2300,@sripoku.com
5/23/2023,KISAH UAS YG MENDAPATKAN JAGUAR TETAPI ... - TikTok,https://www.tiktok.com/@rizky_aul/video/7236598120140868906,beginilah kisah ustadz abdul somad. yang mendapatkan hadiah mobil jaguar. tetapi dilelang untuk pesantren. uas juga mengatakan bahwa bukan sekali.,Pekanbaru,6021,58,@rizky_aul
5/1/2023,Beberapa waktu lalu Pondok pesantren al zaytun ... - TikTok,https://www.tiktok.com/@tvonenews/video/7228170495730961666,pesantren al zaitun di-indramayu. Jawa Barat kali ini. sejumlah. video beredar memperlihatkan gaya azan di-al zaitun. yang berbeda dari biasanya,Indramayu,2514,252,@tvonenews
5/31/2023,Masih bingung gimana cara beli tiket dan nonton film ... - TikTok,https://www.tiktok.com/@bioskoponlineid/video/7239268873869020421,"33 Likes, TikTok video from Bioskop Online (@bioskoponlineid): ""Masih bingung gimana cara beli tiket dan nonton film Pesantren di Bioskop Online?",,37,0,@bioskoponlineid
5/15/2023,Makan miso sambil nongkrong di depan KFC UIN #kulinerjogja,https://www.tiktok.com/@iniiisansan/video/7233367956418284826,"18.3K Likes, 441 Comments. TikTok video from JAJANYUK (@iniiisansan): ""Makan miso sambil nongkrong di depan KFC UIN #kulinerjogja"". Always",Yogyakarta,18300,441,@iniiisansan
5/15/2023,ngaji bareng santri#pesantren #kerudung - Al-Asran - TikTok,https://www.tiktok.com/@al_asran/video/7233363922710203674,"190 Likes, TikTok video from Al-Asran (@al_asran): ""ngaji bareng santri#pesantren #kerudung"". suara asli - Al-Asran.",Bandung,192,2,@al_asran
5/8/2023,Sedikit demi sedikit #pondok #pesantren #alzaytun #viral,https://www.tiktok.com/@adjieshop/video/7231032969513798938,"TikTok video from ADJIESHOP (@adjieshop): ""Sedikit demi sedikit #pondok #pesantren #alzaytun #viral"". Powerful songs like action movie music -",Indramayu,17000,4852,@adjieshop
5/21/2023,Membangun gereja di dalam Pesantren.?? Toleransi ... - TikTok,https://www.tiktok.com/@kang.k0pi/video/7235580837192830214,"137.9K Likes, 3.5K Comments. TikTok video from Juragan Kopi ? (@kang.k0pi): ""Membangun gereja di dalam Pesantren.?? Toleransi",Indramayu,137900,3500,@kang.k0pi
5/28/2023,Info cetak kartu ujian SPMB UIN Jakarta TA 2022 ... - TikTok,https://www.tiktok.com/@uinjktofficial/video/7097218827611589914,"79 Likes, TikTok video from uinjktofficial (@uinjktofficial): ""Info cetak kartu ujian SPMB UIN Jakarta TA 2022/2023. Monggo di cek yes #sobatuinjkt ...",Tangerang,80,6,@uinjktofficial
5/29/2023,Hilight Wisuda-103 Ayo! Gapai masa depan ... - TikTok,https://www.tiktok.com/@uinsa.official/video/7238431204058336517,"238 Likes, TikTok video from uinsa.official (@uinsa.official): ""Hilight Wisuda-103 Ayo! Gapai masa depan terbaikmu bersama UIN Sunan Ampel Surabay",Surabaya,243,0,@uinsa.official
5/14/2023,Lawak! Giliran lgbt di dalam pesantren diem aja ... - TikTok,https://www.tiktok.com/@allinezad/video/7232982478737132806,"28.8K Likes, 1.4K Comments. TikTok video from Ali Hamza ??? (@allinezad): ""Lawak! Giliran lgbt di dalam pesantren diem aja. Hadehhh… .",Jakarta,28800,1400,@allinezad
5/14/2023,Membalas @lastrimagetan74 Pesantren Lansia Darun Naim ...,https://www.tiktok.com/@gaj_ahmada1/video/7233292245531659547,"17.1K Likes, 2.6K Comments. TikTok video from Ahmad@ (@gaj_ahmada1): ""Membalas @lastrimagetan74 Pesantren Lansia Darun Naim Jonggol",Bogor,17100,2600,@gaj_ahmada1
5/15/2023,"Islah Bahrawi, tokoh radikal-radikul, sebut semua ... - TikTok",https://www.tiktok.com/@arrahmahdaily/video/7233617019634011393,"476 Likes, 486 Comments. TikTok video from Arrahmah Daily (@arrahmahdaily): ""Islah Bahrawi, tokoh radikal-radikul, sebut semua santri",Sidogiri,476,486,@arrahmahdaily
5/18/2023,Pondok Pesantren Bahrul Ulum Gowa #pesantrenbahrululum ...,https://www.tiktok.com/@agustianinur18/video/7234432046880312581,"69 Likes, TikTok video from Agustiani Nur (@agustianinur18): ""Pondok Pesantren Bahrul Ulum Gowa #pesantrenbahrululum",Gowa,69,11,@agustianinur18
5/28/2023,Silaturahmi Orang Tua Wali Santri Pondok Pesantren ... - TikTok,https://www.tiktok.com/@matahari_miftahulhudaii/video/7141270623803706625,"203 Likes, TikTok video from Matahari Miftahul Huda 2 (@matahari_miftahulhudaii): ""Silaturahmi Orang Tua Wali Santri Pondok",Pangandaran,203,2,@matahari_miftahulhudaii
5/2/2023,"Baso rusuk mang ade, sebrang pesantren persis ... - TikTok",https://www.tiktok.com/@jajanangarut_/video/7228813000512261402,"2.5K Likes, 23 Comments. TikTok video from JAJANANGARUT (@jajanangarut_): ""Baso rusuk mang ade, sebrang pesantren persis jalan",Garut,2500,23,@jajanangarut_
5/5/2023,Review lengkap DALWA MALL didalam pondok pesantren ...,https://www.tiktok.com/@myou_aljufri/video/7229647116258364699,"4.1K Likes, 108 Comments. TikTok video from Muhammad Aljufri (@myou_aljufri): ""Review lengkap DALWA MALL didalam pondok pesantren",Pasuruan,4100,108,@myou_aljufri
4/27/2023,Nama Pondok Pesantren Al-Zaytun yang berada di ... - TikTok,https://www.tiktok.com/@inilahcom/video/7226653815188000002,"29.8K Likes, 3.8K Comments. TikTok video from Inilah.com (@inilahcom): ""Nama Pondok Pesantren Al-Zaytun yang berada di daerah Indramayu kini",Indramayu,29800,3800,@inilah.com
4/23/2023,Sholat Idul Fitri di Pesantren Al Zaytun #fyp #fypgakn ... - TikTok,https://www.tiktok.com/@maylbeckreal/video/7225478601636908315,"7.4K Likes, 2.3K Comments. TikTok video from Mayl Beck Real. (@maylbeckreal): ""Sholat Idul Fitri di Pesantren Al Zaytun #fyp #fypgakn",Indramayu,7400,2300,@maybeckreal
4/5/2023,"Sebuah pondok pesantren di Cilacap, memiliki blok ... - TikTok",https://www.tiktok.com/@cnnindonesia/video/7218504993786121474,"86 Likes, TikTok video from CNN Indonesia (@cnnindonesia): ""Sebuah pondok pesantren di Cilacap, memiliki blok khusus untuk menampung",Cilacap,86,1,@cnnindonesia
4/25/2023,Video salatIdul Fitri di Pondok Pesantren Al-Zaytun ... - TikTok,https://www.tiktok.com/@correcto.id/video/7225946629164125467,"133 Likes, TikTok video from Correcto NewsID (@correcto.id): ""Video salatIdul Fitri di Pondok Pesantren Al-Zaytun, Indramayu viral di media sosial.",Jakarta,133,8,@correcto.id
4/25/2023,Salat Jumat 21 April 2023 di Pesantren Megah dan ... - TikTok,https://www.tiktok.com/@durasiid/video/7226028001706675483,"73.3K Likes, 9.2K Comments. TikTok video from durasi.id (@durasiid): ""Salat Jumat 21 April 2023 di Pesantren Megah dan moderen Al Zaytun, Indramayu",Indramayu,73300,9200,@durasiid
4/12/2023,Jangan lewatkan kesempatan ini! Tes Seleksi Santri ... - TikTok,https://www.tiktok.com/@dawuhguru.co.id/video/7221090600978795802,"35 Likes, TikTok video from dawuhguru (@dawuhguru.co.id): ""Jangan lewatkan kesempatan ini! Tes Seleksi Santri Baru Pesantren VIP Bina Insan",Cirebon,35,1,@dawuhguru.co.id
4/16/2023,Jernih Berbagi Pengetahuan Kompas.com di Pesantren ...,https://www.tiktok.com/@kompascom/video/7222906417433283866,"#JernihMelihatDunia #RamadhanJernihBerbagi #Ramadhan #Pesantren #Ramadan #mediasosial #berbagi #serunyabelajar"". Ramadan Kareem -",Bogor,51,0,@kompascom
4/23/2023,MOMEN SHALAT IDUL FITRI DI PESANTREN AL-ZAYTUN ...,https://www.tiktok.com/@rizky_aul/video/7225473577380744491,"82.1K Likes, 3.5K Comments. TikTok video from Rizky Aulia (@rizky_aul): ""MOMEN SHALAT IDUL FITRI DI PESANTREN AL-ZAYTUN MENJADI",Indramayu,82100,3500,@rizky_aul
4/24/2023,"Pondok Pesantren Al-Zaytun, Kabupaten Indramayu ... - TikTok",https://www.tiktok.com/@inilahcom/video/7225579484697742594,"336 Likes, 126 Comments. TikTok video from Inilah.com (@inilahcom): ""Pondok Pesantren Al-Zaytun, Kabupaten Indramayu, Jawa Barat, jadi",Indramayu,336,126,@inilahcom
4/9/2023,dawuhguru “Menaati disiplin hidup yang diajarkan di ... - TikTok,https://www.tiktok.com/@dawuhguru.co.id/video/7219968749267389723,"80 Likes, TikTok video from dawuhguru (@dawuhguru.co.id): ""@dawuhguru “Menaati disiplin hidup yang diajarkan di pesantren memang rasanya",,80,0,@dawuhguru.co.id
4/21/2023,Segenap jajaran pengurus pondok pesantren modern Al ...,https://www.tiktok.com/@radarbojonegoro/video/7224541280699796763,"56 Likes, TikTok video from Radar Bojonegoro (@radarbojonegoro): ""Segenap jajaran pengurus pondok pesantren modern Al Fatimah dan IAI Al",Bojonegoro,56,0,@radarbojonegoro
4/7/2023,Di sekolah pesantren sini @smamda.sidoarjo boleh bawa HP ...,https://www.tiktok.com/@santrimendunia.id/video/7219512036789636378,"169 Likes, TikTok video from Santri Mendunia (@santrimendunia.id): ""Di sekolah pesantren sini @smamda.sidoarjo boleh bawa HP dan Fasilitasnya",Sidoarjo,169,15,@santrimendunia.id
4/3/2023,warmindo atap langit Buka 24 jam Kawasan kampus UIN ...,https://www.tiktok.com/@jajanan_purwokerto/video/7217743384784538907,"1.8K Likes, 64 Comments. TikTok video from jajanan_purwokerto (@jajanan_purwokerto): ""warmindo atap langit Buka 24 jam Kawasan kampus",Purwokerto,1800,64,@jajanan_purwokerto
4/11/2023,Pesantren VIP Bina Insan Mulia 2 Menjawab Tantangan Hari ...,https://www.tiktok.com/@dawuhguru.co.id/video/7220731407860026650,"21 Likes, TikTok video from dawuhguru (@dawuhguru.co.id): ""Pesantren VIP Bina Insan Mulia 2 Menjawab Tantangan Hari ini Dan Kebutuhan Masa Depan",Cirebon,21,0,@dawuhguru.co.id
4/25/2023,Liburan Idul Fitri 1444 H tinggal beberapa hari lagi ... - TikTok,https://www.tiktok.com/@pontren_attawazun/video/7226239176969080091,santri pondok pesantren atawajun. tinggal beberapa hari lagi. kalian akan kembali ke pondok. untuk menuntut ilmu dan juga mencari. ridho guru dan,Subang,144,7,@pontren_attawazun
4/15/2023,Deretan artis yang ternyata jebolan pondok pesantren ...,https://www.tiktok.com/@annasyamarinasari/video/7222185631265410331,"7.9K Likes, 22 Comments. TikTok video from annasya Marinasari (@annasyamarinasari): ""Deretan artis yang ternyata jebolan pondok",,7900,22,@annasyamarinasari
3/21/2023,Bikin merinding? Berkunjung ke salah satu pesantren ... - TikTok,https://www.tiktok.com/@donfajaraditya/video/7212943949185486107,"Berkunjung ke salah satu pesantren yang dikenal angker cirebon #rjl5 #fyp ... #tiktokhorror #pesantren #pesantrencirebon #JurusJituGlowing #viral"".",Cirebon,331200,1991,@donfajaraditya
3/2/2023,Top 7 Pondok Pesantren Yang Memiliki Murid Terbanyak Di ...,https://www.tiktok.com/@sitakimm/video/7170946524506098970,"3.5K Likes, TikTok video from Sitakim (@sitakimm): ""Top 7 Pondok Pesantren Yang Memiliki Murid Terbanyak Di Indonesia #fyp??viral",,3506,0,@sitakimm
3/7/2023,boci nyeblak prasmanan topping terlengkap no 1 di ... - TikTok,https://www.tiktok.com/@balqisrickyla/video/7208073182782295322,ini warga uin ciputat. udah pada tahu belum sih kalau ada seblak dan boci. prasmanan baru buka. topping nya. paling lengkap yang ada di jalan,Tangerang,57500,2299,@balqisrickyla
3/6/2023,Opening ceremony Milad Sidogiri 286 Tahun Pondok ... - TikTok,https://www.tiktok.com/@sidogiri/video/7207614573296340251,slide slide. video ini tujuannya adalah kalian bisa tahu. bagaimana berharganya. kalian. sudah ditakdirkan menjadi santri pondok pesantren.,Sidogiri,7507,85,@sidogiri
3/26/2023,DESAIN PONDOK PESANTREN ELITE DI LEMBANG ... - TikTok,https://www.tiktok.com/@emporioarchitect/video/7215091698521672987,"2.1K Likes, 58 Comments. TikTok video from Emporio Architect (@emporioarchitect): ""DESAIN PONDOK PESANTREN ELITE DI LEMBANG",Lembang,2100,58,@emporioarchitect
3/7/2023,Yakin Gak mau sama Anak santri..?? #santriganteng ... - TikTok,https://www.tiktok.com/@nurulcholilonline/video/7208021216211373339,"TikTok video from Pondok Pesantren Nurul Cholil (@nurulcholilonline): ""Yakin ... #santriganteng #santrikeren #santriidaman #pondok #pesantren #fyp"".",Bangkalan,36500,431,@nurulcholilonline
3/26/2023,Santriwati paling cantik sejagat Pesantren Al-Hikmah ... - TikTok,https://www.tiktok.com/@vidiodotcom/video/7215041439930109210,"2.1K Likes, TikTok video from Vidio (@vidiodotcom): ""Santriwati paling cantik sejagat Pesantren Al-Hikmah nih setuju gak? Namanya Alifah diperankan",Bogor,2100,9,@vidiodotcom
3/15/2023,Lanjut yang koment minta spill santri putri..#pesantren #viral ...,https://www.tiktok.com/@nurulcholilonline/video/7136808866712522010,"1.4K Likes, 38 Comments. TikTok video from Pondok Pesantren Nurul Cholil (@nurulcholilonline): ""Lanjut yang koment minta spill santri putri.",Bangkalan,1400,38,@nurulcholilonline
3/7/2023,"cipung : ""ngapain gue takut masuk pesantren ... - TikTok",https://www.tiktok.com/@_your.feeds/video/7207808966766677254,"1.4M Likes, 1.5K Comments. TikTok video from your.feeds (@_your.feeds): ""cipung : ""ngapain gue takut masuk pesantren"" #rafatharmalikahmad",,1400000,1500,@_your.feeds
3/17/2023,Taujihat Majelis Keluarga Pondok Pesantren Sidogiri ... - TikTok,https://www.tiktok.com/@sidogiri/video/7211728041284816155,"18.6K Likes, 134 Comments. TikTok video from Pondok Pesantren Sidogiri (@sidogiri): ""Taujihat Majelis Keluarga Pondok Pesantren Sidogiri dalam",Sidogiri,18600,134,@sidogiri
3/30/2023,Model Telor Lemak Di Palembang ?? . Model Ini Kesukaan ...,https://www.tiktok.com/@tukangmajo.plg/video/7216591854593150213,Model Ini Kesukaan Mahasiswa Uin Raden Fatah Namonyo Itu “Model Telor Mang Madik” Tapi Aku Galak Nyebut (Model Uin) . ? Buka 10.00 - 18.00 Jl.,Palembang,26400,801,@tukangmajo.plg
3/11/2023,Selamat dan Sukses Harlah Pondok Pesantren Miftahul Ulum ...,https://www.tiktok.com/@universitas_islam_madura/video/7209488982118370587,"315 Likes, TikTok video from Universitas Islam Madura (@universitas_islam_madura): ""Selamat dan Sukses Harlah Pondok",Madura,315,5,@universitas_islam_madura
3/10/2023,suara asli - pondok pesantren Nurul barokah - TikTok,https://www.tiktok.com/music/suara-asli-pondok-pesantren-Nurul-barokah-7209108680267123483,Lagu suara asli - pondok pesantren Nurul barokah ciptaan pondok pesantren Nurul barokah. Tonton video terbaru tentang suara asli - pondok,Majalengka,67,0,@yinuba_media
3/30/2023,"Kenalin nih gengs, santriwati dari pesantren Al Hikmah. Ada ...",https://www.tiktok.com/@vidiodotcom/video/7216570764739235098,"4.2K Likes, TikTok video from Vidio (@vidiodotcom): ""Kenalin nih gengs, santriwati dari pesantren Al Hikmah. Ada Ina Marika sebagai Siti Badiah, ...",Bogor,4200,10,@vidiodotcom
3/30/2023,Panggung Wisuda Tahfidz Quran ke 4 Pondok ... - TikTok,https://www.tiktok.com/@faisolmunif/video/7216411181462867226,"148 Likes, TikTok video from Faisol Munif (@faisolmunif): ""Panggung Wisuda Tahfidz Quran ke 4 Pondok Pesantren Nahdlatut Ta'limiyah",Pamekasan,148,5,@faisolmunif
11/10/2022,Foto wisuda UIN WALISONGO Semarang ... - TikTok,https://www.tiktok.com/@albain_photography/video/7164218176417385755,"109 Likes, TikTok video from Mas Al (@albain_photography): ""Foto wisuda UIN WALISONGO Semarang #wisuda2022 #uinwalisongo",Semarang,109,1,@albain_photography
10/31/2022,Informasi Penerimaan Peserta Didik Baru SMP IT & MA Mr ...,https://www.tiktok.com/@pesantrenmrbob/video/7160584352068422938,"50 Likes, TikTok video from Pesantren Modern Mr.Bob (@pesantrenmrbob): ""Informasi ... #madrasah #smp #sma #fyp? #fyp #reels #2022 #ngaji",Madiun,50,0,@pesantrenmrbob
6/18/2023,Apakah benar Panji gumilang pernah menjadi presiden di ...,https://www.tiktok.com/@hambaalloh1404/video/7245877262808026374,Jawa Barat di-pesantren al zaitun. ia menerapkan sistem pendidikan satu pipa. ... tidak terputus. mulai dari tingkat dasar atau madrasah ibtidaiyah.,Indramayu,2467,173,@hambaalloh1404
9/20/2022,"""Terima kasih atas peran insan media mitra dalam ... - TikTok",https://www.tiktok.com/@uinsu_medan/video/7145262585925930266,"Tanpa kita sadari, peran media patner ini membuat perkembangan UIN SU sangat cepat,"" kata Dr Maraimbang Daulay pada acara Temu Ramah dan",Medan,1751,145,@uinsu_medan
11/19/2022,Selamat Dies Natalis Ke 49 UIN Sumatera Utara Medan 19 ...,https://www.tiktok.com/@uinsu_medan/video/7167522433522617626,Mari kita semarakkan dengan memasang photo terbaik di link twibbon di bawah ini https://twb.nz/dies49uinsu Atau bisa klik link di Bio Jangan lupa tag,Medan,139,2,@uinsu_medan
2/18/2023,Madrasah Aliyah KHAS Kempek mengucapkan ... - TikTok,https://www.tiktok.com/@simakkhaskempek/video/7201372715373088026,"253 Views, TikTok video from MAKHASKEMPEK (@simakkhaskempek): ""Madrasah Aliyah KHAS Kempek mengucapkan Selamat memperingat Isra",Cirebon,14,0,@simakkhaskempek
